Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60
0.1187315634	0.0711530219	0.1596583443	0.0539705183	0.0494547299	0.0669174953	0.0890151515	0.1058434399	0.0270990671	0.0516230516	0.0336027222	0.2371043376	0.1232186555	0.0696091575	0.0883739593	0.1553022593	0.1263081546	0	0.0864717021	0.1530393836	0.1543001686	0.0743277783	0.1485641623	0.1027558652	0.0385245902	0.1343760326	0.4371257485	0.6367846851	0.6286525974	0.5852775115	0.7154223433	0.5585261739	0.5730337079	0.8723900371	0.946916232	0.9702620968	0.8107369342	0.6166164084	0.5681003584	0.6569716776	0.5894614939	0.5808302808	0.4404500194	0.246843597	0.1612169463	0.0877674163	0.1649764578	0.2935010482	0.284199899	0.2266666667	0.0876494024	0.0485021398	0.4415584416	0.4707602339	0.1655328798	0.1179487179	0.3096590909	0.4027459954	0.8071625344	0.1316397229
0.1843657817	0.1860265752	0.0400788436	0.0061816453	0.0603601319	0.0902983069	0.0833333333	0.1598676957	0.1138753147	0.0952380952	0.0053877783	0.2672919109	0.2481646754	0.0816747448	0.1430434346	0.2106655811	0.1783234898	0.0758441558	0.0614348832	0.0544734589	0.1804384486	0.0480523464	0.1586309208	0.2197520746	0.0680327869	0.1494658002	0.5663410022	0.84118979	0.8444602273	0.7527431554	0.8253950954	0.6578297012	0.6371941615	0.9046104928	0.9882377007	0.9342741935	0.7226109775	0.5563065405	0.5799072317	0.7130718954	0.6127388535	0.6338217338	0.4763998448	0.2572790518	0.2149559283	0.0696653867	0.1685983339	0.2941000299	0.2645128723	0.2278787879	0.0996015936	0.0427960057	0.4727272727	0.4269005848	0.1405895692	0.2384615385	0.1988636364	0.1784897025	0.2341597796	0.2055427252
0.2603244838	0.1701671667	0.0992115637	0.055872563	0.1909713416	0.3332437517	0.3051948052	0.1340683572	0.0118465867	0.0561990562	0.0874805047	0.3383645955	0.1842521952	0.1030215531	0.1195706691	0.1533686139	0.111387421	0.0945454545	0.1433831264	0.051369863	0.1641020236	0	0.1946593197	0.2364511833	0	0.1103645776	0.4487866373	0.6915397283	0.6778612013	0.6210716949	0.7172752044	0.558189171	0.6430746613	0.9004769475	0.9507006239	0.9601814516	0.8048327138	0.6643443901	0.6388361796	0.7192810458	0.657209033	0.6225885226	0.4916591232	0.2934810616	0.2163775945	0.109846407	0.1455994205	0.2252171309	0.2857142857	0.2121212121	0.0577689243	0.1184022825	0.4025974026	0.4385964912	0.1700680272	0.1692307692	0.375	0.1464530892	0.2121212121	0.143187067
0.1327433628	0.058294042	0.0545335085	0.0827389444	0.0821709358	0.0395055093	0.2324134199	0.2024255788	0.1132829853	0.1541541542	0.1748192259	0.159144197	0.1799337844	0.1001340621	0.0623934196	0.0740891512	0.0908714123	0.1528311688	0.3561960867	0.3212756849	0.1881323777	0.2444535324	0.3846561407	0.5746337465	0.5535860656	0.4986231964	0.4507826452	0.6806298888	0.9794034091	1	0.9879019074	0.9470905415	0.7544891316	0.671436142	0.5343152296	0.4549395161	0.4732123333	0.1667879796	0.0345772718	0.1498910675	0.1566878981	0.1951159951	0.3362213889	0.4954908529	0.5336934888	0.3310477235	0.1950380297	0.0670859539	0.0782433115	0.2266666667	0.124501992	0.0285306705	0.161038961	0.3216374269	0.0136054422	0.0461538462	0.15625	0.0892448513	0.1818181818	0.0138568129
0.1482300885	0.0895842263	0.0847568988	0.0192582026	0.0735480599	0.1835528084	0.2362012987	0.188092613	0.1593365911	0.122980123	0.1295902453	0.126905041	0.1450986037	0.1535526451	0.236633564	0.2010991248	0.1637136048	0.1444155844	0.0265095729	0.0651755137	0.157356661	0.1382271751	0.2163823249	0.5273025305	0.8401639344	1	0.8617501838	0.6646768217	0.5471793831	0.4287844892	0.3408174387	0.1854639407	0.1200252021	0.1992580816	0.2942620436	0.2282258065	0.0773015526	0	0.0165507063	0.1278867102	0.2178343949	0.226984127	0.2052243631	0.1213604741	0.1194199602	0.091881514	0.0619340819	0.1404612159	0.1802120141	0.1648484848	0.0816733068	0.1883024251	0.1012987013	0.1228070175	0.1519274376	0.0435897436	0.125	0.0480549199	0.0220385675	0.025404157
0.0368731563	0.0497213888	0.0174113009	0.0118877794	0.0380420999	0.0489115829	0.1336580087	0.1146637266	0.1449726048	0.1424281424	0.0918757975	0.0866060961	0.1059450122	0.0657935444	0.1460527636	0.1530633014	0.0952232929	0.1037922078	0.0632232274	0.0674229452	0.1722175379	0.2729782231	0.3894246053	0.6074172728	0.812192623	0.9583654588	0.8193087509	0.5693701112	0.4589082792	0.3117076808	0.2446866485	0.1130083127	0.1455423711	0.2081611023	0.2185742048	0.1658266129	0.0260223048	0.0247478424	0.155597723	0.2543572985	0.3038795599	0.3644688645	0.2941937152	0.1906725071	0.1566676144	0.1615469007	0.1101050344	0.0997304582	0.139323574	0.1212121212	0.0229083665	0.0870185449	0.0519480519	0.0497076023	0.10430839	0.0820512821	0.0653409091	0.0755148741	0.0137741047	0.0669745958
0.0154867257	0.0308615517	0.0252956636	0.0782215882	0.1174232818	0.2942757323	0.3273809524	0.2141124587	0.1723678365	0.1108251108	0.0918757975	0.1478604924	0.2036850439	0.130865216	0.1820643996	0.159780175	0.1168790799	0.1426493506	0.1010940459	0.0987799658	0.1839165261	0.1795317452	0.2972342906	0.5725847761	0.8468237705	1	0.8379031411	0.6525319061	0.5499188312	0.3528283797	0.2998365123	0.1853516064	0.1515278799	0.2135665077	0.2990692441	0.2205645161	0.0485458124	0.0379536238	0.0838077166	0.2017429194	0.2616097279	0.2992673993	0.256433467	0.1221334708	0.1323571225	0.1323368075	0.0689967403	0.1302785265	0.1696113074	0.0666666667	0.078685259	0.1583452211	0.1298701299	0.0730994152	0.0680272109	0	0.0426136364	0.1052631579	0.0633608815	0.0230946882
0.1423303835	0.0771538791	0.038107753	0.0363766049	0.1377124017	0.1373286751	0.1566558442	0.0994487321	0.1353472531	0.1401401401	0.1097405359	0.1381887456	0.1593493594	0.1359183253	0.1654127796	0.1787095461	0.1311781163	0.1321558442	0.0949926362	0.0824058219	0.202044688	0.2655147735	0.394934831	0.6355906157	0.9037909836	1	0.7990335119	0.6005557843	0.5190746753	0.3264088633	0.2467574932	0.069197933	0.090517694	0.1452040276	0.1768436126	0.1720766129	0.0085283184	0.0741395446	0.1466371495	0.2575163399	0.3231036479	0.3496947497	0.2459588775	0.0896676114	0.1077622974	0.1247942951	0.0798623687	0.0730757712	0.1337708228	0.1151515152	0.1394422311	0.0941512126	0.1506493506	0.2076023392	0.1836734694	0.1025641026	0.0710227273	0.0366132723	0.132231405	0.03926097
0.0914454277	0.092584655	0.0243101183	0.0118877794	0.0375348719	0.0091373287	0.1693722944	0.1982359427	0.1052865393	0.128986129	0.1378136963	0.0867526377	0.0444796315	0.0592966897	0.1487611596	0.1255851822	0.0742928194	0.1608311688	0.2626762045	0.2772902397	0.3462268128	0.5560781106	0.7332838826	0.8726564901	0.9024590164	0.7258508646	0.6699233113	0.6956566488	0.5803571429	0.3366357729	0.1879019074	0.2498314985	0.230494592	0.2856385798	0.1799120385	0.2225806452	0.3099715723	0.258708537	0.2688172043	0.29291939	0.2689056167	0.251037851	0.1956549851	0.2304818346	0.2630082457	0.2354635217	0.1626222383	0.1964660078	0.2246340232	0.1333333333	0.0239043825	0.0770328103	0.174025974	0.3011695906	0.0136054422	0.0461538462	0.0625	0.1281464531	0.1046831956	0.0969976905
0.0693215339	0.0372910416	0.0348226018	0.0760817879	0.1552117677	0.2045149153	0.2627164502	0.1342888644	0.1282393011	0.131989132	0.0968382249	0.0388335287	0.1960558514	0.322883366	0.4787842311	0.6521473641	0.765620143	0.7742337662	0.8055964654	0.7997645548	0.820510118	0.8502198139	0.8802585567	0.8866919373	0.8954918033	0.9633219518	1	0.9108686702	0.6714691558	0.4310216257	0.2629972752	0.2870141541	0.1332563268	0.2013778484	0.2399509052	0.2213709677	0.1965886726	0.1266507227	0	0	0.0148233932	0.0283272283	0.0772016035	0.055526926	0.0524594825	0.0034284147	0.0592176748	0.0769691524	0.0918727915	0.1309090909	0.1235059761	0.0984308131	0.0467532468	0.3128654971	0.1065759637	0.1871794872	0.2073863636	0.1212814645	0.1487603306	0.0762124711
0.1379056047	0.0420060009	0.1018396846	0.0430337613	0.1876743596	0.3834990594	0.3033008658	0.1219404631	0.1839182586	0.1797511798	0.0785481355	0.0048358734	0.1540233194	0.2859647314	0.557026783	0.7949318136	0.828100715	0.7981298701	0.8544077425	0.8682577055	0.9381323777	0.9389632962	0.9373741655	1	0.9718237705	0.9238902963	0.9318205694	0.7238575545	0.4339488636	0.28028124	0.4009809264	0.4725904291	0.3732017221	0.2954954955	0.2287000102	0.1278225806	0.2394489394	0.1946552979	0.1293485136	0.1490196078	0.0561667632	0.0626373626	0.1105651106	0.1625869621	0.163918112	0.0781678552	0.0771459616	0.1272836178	0.1186269561	0.0072727273	0.187250996	0.1697574893	0.1974025974	0.1666666667	0.0839002268	0.1564102564	0.1306818182	0.1167048055	0.1983471074	0.1108545035
0.1651917404	0.0784397771	0.1481603154	0.0908226343	0.1496322597	0.1719967751	0.3644480519	0.2302094818	0.1938397749	0.1806091806	0.0920175812	0.0033704572	0.1892903412	0.2658554192	0.5729762263	0.8259719113	0.8620868304	0.8058181818	0.8995371344	0.8979023973	1	0.9975462632	0.9864363675	0.9755148038	0.8984631148	0.9696001762	0.9658577582	0.7563812268	0.4352678571	0.341855758	0.4626702997	0.4047405078	0.3049459204	0.3137254902	0.2044594456	0.0658266129	0.2559588891	0.1564937091	0.0359477124	0.1029411765	0.0386797915	0.0297924298	0.1154791155	0.1879670188	0.1916406028	0.0536204059	0.0988772184	0.1404612159	0.1014639071	0.1151515152	0.1543824701	0.1184022825	0.3792207792	0.2046783626	0.0272108844	0.1897435897	0.1193181818	0.0526315789	0.0964187328	0.0415704388
0.2367256637	0.1234462066	0.1514454665	0.1143604375	0.1843773776	0.1886589626	0.2984307359	0.2586549063	0.1717755072	0.1042471042	0.0096412874	0.0663833529	0.2189434288	0.3077240384	0.4585214164	0.617036434	0.7230338825	0.7758961039	0.7883442037	0.8138912671	1	0.9809835395	0.959732966	0.9591230407	0.9096311475	0.8993281198	0.7826452358	0.575648415	0.3378652597	0.3858527751	0.4524250681	0.3376769265	0.2490811719	0.2792792793	0.1553646313	0.0472782258	0.0919527662	0.0801705314	0.0510225596	0.1845315904	0.1046902142	0.0907203907	0.0488814173	0.1633599588	0.1599374467	0.069253977	0.1718580225	0.202755316	0.1307420495	0.2060606061	0.0328685259	0.2025677603	0.2753246753	0.0643274854	0.0657596372	0.4230769231	0.3806818182	0.0274599542	0.1873278237	0.103926097
0.1592920354	0.1478782683	0.0049277267	0.0584878745	0.0689830079	0.2037086805	0.4613095238	0.2857772878	0.1463053458	0.0334620335	0.0405501205	0.167936694	0.3008492875	0.3882644117	0.520814525	0.6803378791	0.7431354264	0.7672727273	0.7588891227	0.8530607877	1	0.8847766077	0.7941082971	0.8729638357	0.9043032787	0.9372177553	0.8787687782	0.6397694524	0.2867288961	0.1928198572	0.2735694823	0.2113008313	0.1890160664	0.1395866455	0.0832566227	0.0274193548	0.0789416138	0.1029427056	0.101201771	0.1456427015	0.0874348581	0.0468864469	0.0985387301	0.1779180624	0.1181404606	0.0896873286	0.1528431728	0.178197065	0.2508833922	0.3793939394	0.1533864542	0.1398002853	0.238961039	0.0350877193	0.10430839	0.1743589744	0.1505681818	0.0800915332	0.1157024793	0.0554272517
0.0685840708	0.0342906129	0.0141261498	0.0955777461	0.1737255897	0.2109647944	0.2656926407	0.0968026461	0.0587886865	0.04004004	0.1158372324	0.1723329426	0.2904851015	0.2787460039	0.4097702879	0.4673315693	0.5223292923	0.6134025974	0.6907216495	0.7771832192	0.9465640809	1	0.962382113	0.9418092409	0.8625	0.7681462716	0.6324193718	0.4331000412	0.466213474	0.5901779056	0.4846866485	0.3135250506	0.3421190801	0.3311075782	0.0847908356	0.0595766129	0.0030614476	0.0081106374	0.1394686907	0.2235294118	0.1525188188	0.0717948718	0.0205612311	0.100231899	0.0928348024	0.0287986835	0.0921767476	0.115902965	0.1322564361	0.1224242424	0.1603585657	0.029957204	0.1896103896	0.3040935673	0.1746031746	0.1384615385	0	0.0457665904	0.0688705234	0.0484988453
0.1578171091	0.1555936562	0.0082128778	0.0753685212	0.0984022318	0.3628056974	0.5892857143	0.2498346196	0.0999555753	0.2170742171	0.3431164044	0.4575029308	0.5624010364	0.425595545	0.5470959976	0.7175859963	0.806963009	0.9153246753	1	0.9377140411	0.9068296796	0.9334423883	0.7333898485	0.5027148858	0.3961065574	0.2777838969	0.6828448366	0.8675380815	0.8998579545	0.7884308086	0.4248501362	0.1027858908	0.1293709965	0.2408055114	0.2885343152	0.225	0.1079160289	0.1739627743	0.2216951297	0.2911764706	0.1447596989	0	0.0453898875	0.1479000258	0.1892237703	0.0378496983	0.1381745744	0.1889787361	0.1559818274	0.2909090909	0.1145418327	0.0798858773	0.0441558442	0.3274853801	0.3287981859	0.1333333333	0.0653409091	0.0594965675	0.2837465565	0.3625866051
0.0626843658	0.0805829404	0.0459921156	0.1024726581	0.1957900076	0.2437516797	0.4312770563	0.4445424476	0.3881237968	0.4114114114	0.4186870835	0.4878370457	0.5422484526	0.5081984119	0.6943524927	0.8453083656	1	0.924987013	0.8432568904	0.7870291096	0.8041736931	0.879869134	0.7141040585	0.6011679131	0.7089139344	0.8301575063	0.6132997164	0.4656237135	0.6236810065	0.6966016832	0.6019618529	0.4303527297	0.3810773916	0.40063593	0.1541372609	0.1910282258	0.2207522414	0.0994072996	0.1277672359	0.3305010893	0.1862188767	0.243956044	0.1644898487	0.145452203	0.2766562411	0.3010148108	0.3495110467	0.4486373166	0.3902069662	0.2375757576	0.1215139442	0.1740370899	0.1766233766	0.1959064327	0.156462585	0.1435897436	0.21875	0.0366132723	0.1432506887	0.0300230947
0.290560472	0.1778825547	0.1833114323	0.0171184023	0.0294192239	0.2464391293	0.2762445887	0.223814774	0.3297793573	0.3068783069	0.2954771019	0.4523739742	0.5243990212	0.4709704032	0.6802086468	0.7523916141	0.9504714537	0.9819220779	0.8812329055	0.814640411	0.7429384486	0.8177078008	0.678605489	0.6356930642	0.687295082	0.781253442	0.5853556046	0.5969534788	0.8860592532	0.8462767657	0.5537874659	0.2800494271	0.3319332143	0.484790673	0.2746241178	0.0825604839	0.1849989066	0.137672871	0.0037950664	0.1273420479	0.1414012739	0.2606837607	0.2199663779	0.1250966246	0.3151833949	0.3746571585	0.3393697936	0.3180592992	0.3356890459	0.4909090909	0.1125498008	0.0285306705	0.0805194805	0.2777777778	0.2585034014	0.2128205128	0.1647727273	0.1327231121	0.0798898072	0.1662817552
0.1489675516	0.143163309	0.1238501971	0.0423204945	0.2571645955	0.2854071486	0.3693181818	0.2103638368	0.1587442618	0.237952238	0.5373599887	0.5681418523	0.5454152872	0.4955140765	0.6498144247	0.8051088948	0.9812454668	1	0.9376183463	0.8343321918	0.8003794266	0.8425518863	0.5986012504	0.5712529454	0.768954918	0.8021808569	0.5378716252	0.2784067517	0.4936079545	0.6407798019	0.5744959128	0.4101325545	0.3432741783	0.3464758877	0.1387951314	0.1352822581	0.1945112618	0.1542060934	0.0666244993	0.2482570806	0.2178343949	0.2409035409	0.0918143023	0.2069054367	0.2372760876	0.2331321997	0.3312205723	0.4201856843	0.2554265522	0.2715151515	0.0946215139	0.032810271	0.2545454545	0.1988304094	0.1609977324	0.2307692308	0.0795454545	0.061784897	0.0330578512	0.1454965358
0.267699115	0.1337333905	0.1340341656	0.0694246315	0.4362160791	0.4119860253	0.2310606061	0.1680264609	0.2523322968	0.2774202774	0.4035162342	0.4223329426	0.5041024903	0.372486336	0.5837094994	0.7842458783	0.9729561703	1	0.9834841153	0.8512414384	0.8358979764	0.9039975463	0.5599237046	0.3886896834	0.5846311475	0.6467672651	0.62065343	0.4855907781	0.5513392857	0.4493448386	0.4628882834	0.3273421703	0.3666911687	0.3902490726	0.2138692851	0.0963709677	0.1050732561	0.0500155974	0.2317098883	0.3335511983	0.2650839606	0.3245421245	0.2215181689	0.0752383406	0.1748649417	0.3017004937	0.3980441869	0.3216531896	0.2135285209	0.1963636364	0.0926294821	0.0542082739	0.1012987013	0.1988304094	0.2176870748	0.1564102564	0.1647727273	0.1350114416	0.1157024793	0.1085450346
0.2581120944	0.6969567081	0.5325229961	0.3240608654	0.2695916815	0.3235689331	0.5625	0.4879823594	0.4319561676	0.5179465179	0.3903303559	0.0221277843	0.3591478336	0.5284108487	0.6192195807	0.7220639121	0.8290332608	0.6766753247	0.4161582159	0.349422089	0.5367833052	0.7490031694	0.8210236304	1	0.8731557377	0.6797004075	0.6857863221	0.4868258543	0.385349026	0.4093959732	0.391280654	0.0414513592	0.0993384438	0.0200317965	0.3450956326	0.6821572581	0.7352941176	0.3341998544	0.0254058613	0.3169934641	0.4176027794	0.4654456654	0.3077718867	0.2652666838	0.3252772249	0.233680746	0.2873958711	0.536687631	0.5159010601	0.183030303	0.2221115538	0.1455064194	0.1714285714	0.5701754386	0.358276644	0.1512820513	0.2130681818	0.2082379863	0.3002754821	0.143187067
0.1275811209	0.1560222889	0.3081471748	0.1821207798	0.0461577479	0.103735555	0.3763528139	0.4227122381	0.2662520361	0.2420992421	0.2622997306	0.1885990621	0.2578091262	0.4713829019	0.7289597753	0.7780378587	0.7830276655	0.5970909091	0.3898590364	0.2302011986	0.4886172007	0.7514569062	0.8512239059	1	0.8419057377	0.6472078423	0.6817943061	0.5721490325	0.4695616883	0.4887610525	0.4097002725	0.1334531566	0.1250656306	0.0398516163	0.382939552	0.7123991935	0.7618631096	0.3250493917	0.0229812355	0.2802832244	0.444701795	0.4661782662	0.3155308418	0.2576655501	0.3279783907	0.258639605	0.3549438609	0.5094339623	0.689550732	0.4824242424	0.1424302789	0.1212553495	0.0727272727	0.3011695906	0.0544217687	0.1358974359	0.2471590909	0.1235697941	0.1845730028	0.0415704388
0.6202064897	0.1920274325	0.120565046	0.0344745602	0.0806492518	0.1160978232	0.5700757576	0.6736493936	0.4090034059	0.3772343772	0.3428328371	0.1040445487	0.120339715	0.4378673817	0.6726853245	0.6652757989	0.6959900528	0.5461818182	0.3462023985	0.2209974315	0.5043212479	0.7645435027	0.8562043022	0.9286958303	0.9356557377	0.5866284833	0.5823090661	0.6716755867	0.497463474	0.5499094492	0.465613079	0.2242192766	0.2417305471	0.1891891892	0.519791347	0.7388104839	0.8117209709	0.4201934075	0.1101623445	0.3693899782	0.4773595831	0.506959707	0.394930816	0.2879412523	0.3711970429	0.3837081733	0.4331763854	0.6052710392	0.6693589096	0.4339393939	0.1274900398	0.2339514979	0.3454545455	0.201754386	0.0702947846	0.1205128205	0.7244318182	0.2265446224	0.0991735537	0.0715935335
0.1910029499	0.1011573082	0.1990801577	0.1193533048	0.2693380675	0.2340768611	0.4843073593	0.3726571114	0.2021323856	0.2423852424	0.2944846165	0.0981828839	0.225277098	0.3855831701	0.5172033303	0.7276613067	0.9028079992	0.9231168831	0.730065222	0.407427226	0.4838743676	0.6883754217	0.7621066017	0.8323942219	0.7216188525	0.6033704152	0.5544700074	0.3974886785	0.3399959416	0.4073718973	0.2379291553	0.1819815772	0.1538380762	0.0586115527	0.3581875831	0.5809475806	0.4893942707	0.2042216908	0.0662028252	0.3406318083	0.4203821656	0.3564102564	0.2177680072	0.2268745169	0.2392664202	0.0999725727	0.2155016298	0.3884396526	0.3775870772	0.0812121212	0.2539840637	0.14978602	0.2675324675	0.2192982456	0.0929705215	0.1794871795	0.2869318182	0.3615560641	0.6033057851	0.3856812933
0.1622418879	0.1221603086	0.241130092	0.1096053257	0.0405782399	0.1967213115	0.1742424242	0.4293274531	0.4147786169	0.5092235092	0.3806890685	0.0880715123	0.2487404635	0.4915953388	0.6340656034	0.6759617342	0.7414775671	0.6462337662	0.4223648222	0.2470034247	0.3696247892	0.6722216542	0.8195401081	1	0.8196721311	0.6822337262	0.7611093602	0.6010703993	0.4862012987	0.5363801001	0.4821798365	0.1590653786	0.140081907	0.0948595654	0.447990181	0.6622983871	0.6638967855	0.1854008527	0.1665612482	0.5261437908	0.5286624204	0.4865689866	0.3106168369	0.1793352229	0.2529144157	0.2668678003	0.3120246288	0.4558250973	0.4689550732	0.216969697	0.2410358566	0.1069900143	0.0831168831	0.2485380117	0.2244897959	0.0666666667	0.3664772727	0.1487414188	0.2947658402	0.1939953811
0.0818584071	0.2198885555	0.1990801577	0.1093675701	0.2548820695	0.6678312282	0.6144480519	0.443660419	0.4947430772	0.5964535965	0.3865021976	0.1422919109	0.4483949906	0.5603794988	0.6952552914	0.9758803175	1	0.9265454545	0.6013044393	0.4205907534	0.473123946	0.4920764748	0.6907915651	0.838131339	0.80625	0.7455666924	0.8009244669	0.6092013174	0.2244318182	0.2111430702	0.6340054496	0.7142215233	0.2547516539	0.4431372549	0.8495448502	0.7157258065	0.4865514979	0.5690963918	0.4872443601	0.2994553377	0.0279096699	0.1356532357	0.3539376697	0.3622777635	0.2954222349	0.0905101481	0.088917059	0.1033243486	0.0868248359	0.3478787879	0.0268924303	0.2853067047	0.1116883117	0.5526315789	0.2721088435	0.0461538462	0.0965909091	0.0709382151	0.3112947658	0.1639722864
0.1755162242	0.3437633948	0.161629435	0.0442225392	0.4202383972	1	1	0.7779492834	0.4966681475	0.298012298	0.3351765206	0.4377198124	0.7770260544	0.6850572342	0.7936603471	0.7113779768	0.3277380582	0.1696623377	0.2295392384	0.3898758562	0.502529511	0.334321644	0.0918724171	0.5341665813	0.624795082	0.7479898667	0.6678222502	0.795697818	0.8044845779	0.8199637797	0.7967302452	0.5217928555	0.0982883545	0.270800212	0.4971872763	0.4744959677	0.1098841023	0.1992305293	0.2549019608	0.4047930283	0.2979733642	0.1341880342	0.2204836415	0.1667096109	0.1292294569	0.1097092704	0.1026801883	0.0592991914	0.0575466936	0.183030303	0.0846613546	0.242510699	0.1766233766	0.201754386	0.0725623583	0.2871794872	0.0852272727	0.0823798627	0.2203856749	0.1085450346
0.1806784661	0.0797256751	0.0785151117	7.132667617689034E-4	0.0722799899	0.1609782317	0.3327922078	0.2260198456	0.2144232193	0.2169312169	0.1050616759	0.2859026964	0.1954800633	0.2430648654	0.2918045942	0.286586607	0.036265672	0.1065974026	0.2625710078	0.3487799658	0.3252529511	0.2232900521	0.3862456289	0.5569101526	0.599795082	0.5949994493	0.6374619183	0.7604981474	1	0.8362629168	0.5479019074	0.4538305999	0.4927018797	0.4298887122	0.1615014831	0.0716733871	0.0201180844	0.1583653946	0.2308665402	0.2217864924	0.2789808917	0.34004884	0.2241044873	0.1049987117	0.0476258175	0.1279484366	0.1843534951	0.0925426774	0.104997476	0.3854545455	0.1314741036	0.1569186876	0.2987012987	0.1198830409	0.1451247166	0.0282051282	0.0909090909	0.0114416476	0.1184573003	0.1639722864
0.3274336283	0.1847406772	0.1090670171	0.0946267237	0	0.2117710293	0.47754329	0.3717750827	0.2255293943	0.1851851852	0.3408478662	0.4429953107	0.6277529869	0.5684232237	0.4453806801	0.2105638103	0.1880634131	0.2936103896	0.2546812539	0.3830265411	0.4161045531	0.2209385543	0.6201123238	0.8940682307	0.8891393443	0.7278334618	0.6678222502	0.8342939481	1	0.8255033557	0.5389645777	0.4687710627	0.7970177465	0.7165871754	0.3776209471	0.1489919355	0.1363437568	0.18488094	0.5067467847	0.5081699346	0.2297625941	0.4326007326	0.3601448338	0.2328008245	0.05004265	0.0648656061	0.0583122057	0.1221922731	0.0822816759	0.1066666667	0.1205179283	0.0841654779	0.0701298701	0.2894736842	0.358276644	0.3769230769	0.1903409091	0.1876430206	0.3195592287	0.1154734411
0.0073746313	0.1298756965	0.0512483574	0.0404184498	0.0930763378	0.3015318463	0.5178571429	0.3541345094	0.1914704576	0.1883311883	0.0999574649	0.2951348183	0.3253202821	0.3058677942	0.3017353797	0.2287807857	0.0018650917	0.1347532468	0.2676204502	0.3652611301	0.3268338954	0.1814742869	0.4289498781	0.6771847147	0.7204918033	0.6863090649	0.6955562559	0.8472622478	1	0.7539149888	0.4750953678	0.3721635588	0.5900451538	0.5191308956	0.2416896799	0.0842741935	0.0651650995	0.1979827389	0.3277461522	0.2154684096	0.1784597568	0.3522588523	0.2859174964	0.1963411492	0.106056298	0.0831047724	0.1253169142	0.133572926	0.1736496719	0.0993939394	0.1075697211	0.2011412268	0.187012987	0.0760233918	0.2448979592	0.2076923077	0.2784090909	0.0297482838	0.0743801653	0.0184757506
0.203539823	0.1688812688	0.2483574244	0.178554446	0.1151407558	0.255038968	0.0303030303	0.1364939361	0.1805123649	0.1477191477	0.0925847157	0.0817702227	0.0097883979	0.0946684542	0.1017153175	0.1921432933	0.1250647601	0.2405194805	0.3460972018	0.3604452055	0.311762226	0.120233105	0.0683479919	0.2651367688	0.1290983607	0.1877960128	0.4188465175	0.7447509263	0.9021915584	0.7669116864	0.4669209809	0.233543024	0.5140186916	0.6430312666	0.3502096758	0.4528225806	0.6568991909	0.6333575959	0.5427999157	0.3416122004	0.2237405906	0.0728937729	0	0	0	0	0	0	0	0	0	0.0684736091	0.6025974026	0.567251462	0.0997732426	0.341025641	0.4573863636	0.1784897025	0.3801652893	0.2424942263
0.1224188791	0.0600085727	0.0036136662	0.0197337137	0.0897793558	0.0997043805	0.0887445887	0.1512679162	0.1959129276	0.1332761333	0.0871969375	0.0637456038	0.1170289334	0.0807466227	0.0315979537	0.1087929982	0.1323178945	0.3404675325	0.291184515	0.2503210616	0.1683178752	0.1927205807	0.1612800678	0.2093023256	0.0519467213	0.1154312149	0.3787162517	0.6279333059	0.7940340909	0.7345264728	0.548773842	0.2033250955	0.4405124436	0.4522522523	0.2121305104	0.3180443548	0.4514541876	0.5405011958	0.6482184272	0.5704793028	0.2452808338	0.2700854701	0.2312168628	0.115691832	0.0762013079	0.0512890839	0.1792828685	0.2863132674	0.1600201918	0.1721212121	0.0756972112	0.3067047076	0.6493506494	0.3947368421	0.514739229	0.0948717949	0.0426136364	0.1029748284	0.2424242424	0.182448037
0.3510324484	0.1170167167	0.1895532194	0.2881597718	0.4324118691	0.4853533996	0.5909090909	0.1572216097	0.1734044129	0.2738452738	0.0932936339	0.3313305979	0.2914927307	0.3013303083	0.3319289798	0.3216975371	0.2518909958	0.2701298701	0.2581527456	0.1148330479	0.2900505902	0.369594111	0.3136590018	0.5297612949	0.5110655738	0.3914528032	0.5104527787	0.5186290655	0.3817978896	0.3028656653	0.3933514986	0.4757357897	0.5358605481	0.5845257022	0.6271862535	0.7543346774	0.7163787448	0.6023708017	0.5279359055	0.5996732026	0.7119861031	0.5788766789	0.4831242726	0.3612471013	0.2817742394	0.3343390016	0.32397682	0.5109314166	0.384654215	0.2884848485	0.2669322709	0.1041369472	0.3220779221	0.4415204678	0.1292517007	0.2948717949	0.5426136364	0.3135011442	0.91184573	1
